what,kind,bundleId,bundleVersion,description,time
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1353447085700
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1353447085700
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1353447085700
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1353447085700
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1353447085700
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1353447085700
war:default-war:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-war-plugin:2.1.1",1353447085700
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1353447085700
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1353447085700
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1353447085700
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1353447096245
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1353447096682
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1353447096729
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1353447096838
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1353447097072
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1353447097634
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1353447097681
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1353447097681
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1353447097805
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1353447097852
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1353447097868
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1353447097899
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1353447097977
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1353447098039
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1353447098133
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1353447098164
started,bundle,org.eclipse.php.core,3.0.1.v201201110400,"org.eclipse.php.core",1353447098320
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1353447098601
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1353447098913
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1353447101284
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1353447101768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447105699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353447120581
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1353447124435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447133171
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1353447133280
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1353447133389
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1353447133530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447133561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447133670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447136884
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1353447136899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447137071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447143701
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1353447144871
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1353447145666
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1353447145682
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1353447145760
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1353447145776
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1353447146166
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1353447146478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447149176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447161204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447169800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447326150
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1353447327398
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1353447327398
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1353447327897
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1353447327913
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1353447328287
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1353447328381
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1353447329208
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1353447329660
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1353447329925
error,log,,,"Failed to load properties file for project 'myfinances'",1353447329972
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1353447330222
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1353447330253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353447335042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448312097
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1353448313807
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1353448314417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353448315987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448319537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448331437
error,log,,,"Failed to load properties file for project 'myfinances'",1353448332917
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1353448332947
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1353448333017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448339107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448385057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1353448385067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448390577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448407657
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1353448409087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448412187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448547557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448556277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448559337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448586907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448604769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448610559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448820309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448826749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448828659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448831139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448833949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1353448833949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448837229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448861590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448863180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448917770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353448920990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449055410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449055430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449062000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449062010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449230880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449232310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449238830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449240780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449245370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449249260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449431880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449431890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449438620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449438630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449502820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449504190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449614581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449618871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449628271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1353449628281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449636981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449637951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449638571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449643211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449645731
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1353449649881
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1353449649901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449650361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1353449650401
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1353449650431
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1353449652431
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1353449652431
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1353449652941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353449654821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449663791
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1353449693891
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1353449693931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449693981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1353449694021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449695821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449717521
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1353449718681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1353449720181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449720961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449727141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1353449727241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449728681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449736241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1353449736271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353449751501
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1353449754151
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1353449757991
executed,command,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.actions.LifeCycleClean.run",1353449758061
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1353449760882
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1353449760942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449761092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449783503
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1353449787783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353449803123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449806533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449848353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353449852233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449855413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449932743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353449934823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353449935913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353449936153
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1353449936333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353449936333
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1353449936393
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1353449936433
started,bundle,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.php.debug.ui",1353449936573
started,bundle,org.eclipse.php.server.ui,3.0.1.v201201110400,"org.eclipse.php.server.ui",1353449936613
started,bundle,org.eclipse.php.server.core,3.0.1.v201201110400,"org.eclipse.php.server.core",1353449936653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449940133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449969183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353449970433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450042373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450045263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450122883
error,log,,,"Failed to load properties file for project 'myfinances'",1353450130843
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1353450130853
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1353450130943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450133503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450260183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450263103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450275323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1353450275353
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1353450279263
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1353450287583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1353450288834
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1353450292144
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1353450292194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1353450292514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1353450296804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1353450308694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1353450309414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450312814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450312984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450313224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450313594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450314264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450314434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450315144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450315314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450315804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450315964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450316324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450316554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450317034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450317184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450317364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450317544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450317714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450318344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450318694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450318864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450319034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450319214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450319384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450319584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450320444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450320614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450320784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450320984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450321164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450321374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450321874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450322044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450322254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450322454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450322634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450322834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353450323434
