what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353501176436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501179492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501183940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501184298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501185325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353501185371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501186864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501193537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501197503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501198591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353501198669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501199493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501222061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353501222497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501223336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501226198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353501226571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501233804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501241471
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1353501246744
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501252234
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501252296
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1353501255982
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501260555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501266263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501268083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1353501274615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501274895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501282749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501284616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501329035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501340964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501352225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1353501352272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501354091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501355336
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353501355367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501356424
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353501360079
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353501360157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501360266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1353501360297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353501361246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501362334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501375306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353501375539
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501376488
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353501376488
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501377328
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353501378883
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353501378961
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501381465
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353501381465
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501382274
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501387624
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501399055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501403612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501407485
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1353501407501
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353501409896
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353501409974
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501413271
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353501413271
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501414577
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353501415790
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353501415868
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501417346
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353501417346
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501417952
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501422463
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501422572
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501428311
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501428311
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501429617
opened,editor,org.eclipse.m2e.editor,1.1.0.20120130-1704,"org.eclipse.m2e.editor.MavenPomEditor",1353501433412
activated,editor,org.eclipse.m2e.editor,1.1.0.20120130-1704,"org.eclipse.m2e.editor.MavenPomEditor",1353501433583
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501439773
closed,editor,org.eclipse.m2e.editor,1.1.0.20120130-1704,"org.eclipse.m2e.editor.MavenPomEditor",1353501439773
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501440442
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353501442604
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353501442697
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501446290
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353501446290
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501447052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501451065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501453958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1353501454004
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353501454222
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353501454331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1353501458328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353501475219
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501476650
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353501476650
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501477692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501481446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501483751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1353501483798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501486243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501495964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1353501496011
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353501496229
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353501496338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1353501503986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1353501507414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1353501535999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501576890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501576906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501576968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501582934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501583308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501602157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1353501606659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1353501612438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1353501617688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353501663502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1353501673534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1353501683333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1353501684875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353501701777
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353501707042
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353501707042
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501707992
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501710375
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501710516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501715578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501742839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501749366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501749366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501749413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501762062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501762483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501765754
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501768807
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501795845
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1353501798869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501802703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501803841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501804153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501810029
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501812554
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501815796
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501815874
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501817090
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501817090
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501817698
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501818758
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501818851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353501826380
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501827128
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501827128
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501828297
opened,editor,org.eclipse.m2e.editor,1.1.0.20120130-1704,"org.eclipse.m2e.editor.MavenPomEditor",1353501831928
activated,editor,org.eclipse.m2e.editor,1.1.0.20120130-1704,"org.eclipse.m2e.editor.MavenPomEditor",1353501832115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501837384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501864645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1353501864676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1353501887744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353501894680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353501896098
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353501913306
closed,editor,org.eclipse.m2e.editor,1.1.0.20120130-1704,"org.eclipse.m2e.editor.MavenPomEditor",1353501913306
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501914272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.collapseAll",1353501915800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501920195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501921411
executed,command,org.eclipse.m2e.launching,1.1.0.20120130-1704,"org.eclipse.m2e.core.pomFileAction.run",1353501921427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501922642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501922658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501922689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501937153
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1353501937169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501950340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501958414
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353501963651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1353501965038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501965318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501966254
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501969137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353501970571
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1353501970587
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1353501996180
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.run",1353501997442
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1353501999126
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1353502006950
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1353502008836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353502032715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1353502032762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353502039807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353502041895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353502041911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353502041958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353502059867
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353502062392
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1353502063343
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353502064823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353502072788
